customer_id,rank,product_id,product_name,category
CUST000957,3,PROD0011,Business Account,business
CUST000957,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000957,5,PROD0021,Forex Card,card
CUST000958,1,PROD0009,Health Insurance,insurance
CUST000958,2,PROD0012,Student Savings,savings
CUST000958,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST000958,4,PROD0022,PPF Account,savings
CUST000958,5,PROD0019,Debit Card Premium,card
CUST000959,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST000959,2,PROD0001,Savings Plus,savings
CUST000959,3,PROD0019,Debit Card Premium,card
CUST000959,4,PROD0003,Gold Credit Card,credit_card
CUST000959,5,PROD0017,NRI Account,checking
CUST000960,1,PROD0010,Travel Insurance,insurance
CUST000960,2,PROD0024,Two-Wheeler Loan,auto_loan
CUST000960,3,PROD0019,Debit Card Premium,card
CUST000960,4,PROD0003,Gold Credit Card,credit_card
CUST000960,5,PROD0011,Business Account,business
CUST000961,1,PROD0015,Wealth Management,investment
CUST000961,2,PROD0008,Mutual Fund Starter,investment
CUST000961,3,PROD0019,Debit Card Premium,card
CUST000961,4,PROD0017,NRI Account,checking
CUST000961,5,PROD0011,Business Account,business
CUST000962,1,PROD0019,Debit Card Premium,card
CUST000962,2,PROD0015,Wealth Management,investment
CUST000962,3,PROD0017,NRI Account,checking
CUST000962,4,PROD0020,Mobile Banking Pro,digital
CUST000962,5,PROD0025,Crop Insurance,insurance
CUST000963,1,PROD0006,Auto Loan,auto_loan
CUST000963,2,PROD0025,Crop Insurance,insurance
CUST000963,3,PROD0010,Travel Insurance,insurance
CUST000963,4,PROD0017,NRI Account,checking
CUST000963,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST000964,1,PROD0025,Crop Insurance,insurance
CUST000964,2,PROD0017,NRI Account,checking
CUST000964,3,PROD0011,Business Account,business
CUST000964,4,PROD0008,Mutual Fund Starter,investment
CUST000964,5,PROD0015,Wealth Management,investment
CUST000965,1,PROD0003,Gold Credit Card,credit_card
CUST000965,2,PROD0008,Mutual Fund Starter,investment
CUST000965,3,PROD0001,Savings Plus,savings
CUST000965,4,PROD0012,Student Savings,savings
CUST000965,5,PROD0019,Debit Card Premium,card
CUST000966,1,PROD0022,PPF Account,savings
CUST000966,2,PROD0025,Crop Insurance,insurance
CUST000966,3,PROD0019,Debit Card Premium,card
CUST000966,4,PROD0011,Business Account,business
CUST000966,5,PROD0004,Personal Loan,loan
CUST000967,1,PROD0019,Debit Card Premium,card
CUST000967,2,PROD0020,Mobile Banking Pro,digital
CUST000967,3,PROD0015,Wealth Management,investment
CUST000967,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000967,5,PROD0011,Business Account,business
CUST000968,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST000968,2,PROD0008,Mutual Fund Starter,investment
CUST000968,3,PROD0019,Debit Card Premium,card
CUST000968,4,PROD0020,Mobile Banking Pro,digital
CUST000968,5,PROD0017,NRI Account,checking
CUST000969,1,PROD0017,NRI Account,checking
CUST000969,2,PROD0003,Gold Credit Card,credit_card
CUST000969,3,PROD0015,Wealth Management,investment
CUST000969,4,PROD0011,Business Account,business
CUST000969,5,PROD0019,Debit Card Premium,card
CUST000970,1,PROD0020,Mobile Banking Pro,digital
CUST000970,2,PROD0011,Business Account,business
CUST000970,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST000970,4,PROD0015,Wealth Management,investment
CUST000970,5,PROD0001,Savings Plus,savings
CUST000971,1,PROD0015,Wealth Management,investment
CUST000971,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST000971,3,PROD0019,Debit Card Premium,card
CUST000971,4,PROD0017,NRI Account,checking
CUST000971,5,PROD0003,Gold Credit Card,credit_card
CUST000972,1,PROD0006,Auto Loan,auto_loan
CUST000972,2,PROD0025,Crop Insurance,insurance
CUST000972,3,PROD0010,Travel Insurance,insurance
CUST000972,4,PROD0017,NRI Account,checking
CUST000972,5,PROD0015,Wealth Management,investment
CUST000973,1,PROD0025,Crop Insurance,insurance
CUST000973,2,PROD0003,Gold Credit Card,credit_card
CUST000973,3,PROD0011,Business Account,business
CUST000973,4,PROD0009,Health Insurance,insurance
CUST000973,5,PROD0020,Mobile Banking Pro,digital
CUST000974,1,PROD0008,Mutual Fund Starter,investment
CUST000974,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST000974,3,PROD0025,Crop Insurance,insurance
CUST000974,4,PROD0013,Rewards Credit Card,credit_card
CUST000974,5,PROD0021,Forex Card,card
CUST000975,1,PROD0001,Savings Plus,savings
CUST000975,2,PROD0022,PPF Account,savings
CUST000975,3,PROD0003,Gold Credit Card,credit_card
CUST000975,4,PROD0019,Debit Card Premium,card
CUST000975,5,PROD0011,Business Account,business
CUST000976,1,PROD0003,Gold Credit Card,credit_card
CUST000976,2,PROD0011,Business Account,business
CUST000976,3,PROD0015,Wealth Management,investment
CUST000976,4,PROD0019,Debit Card Premium,card
CUST000976,5,PROD0017,NRI Account,checking
CUST000977,1,PROD0020,Mobile Banking Pro,digital
CUST000977,2,PROD0011,Business Account,business
CUST000977,3,PROD0019,Debit Card Premium,card
CUST000977,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000977,5,PROD0008,Mutual Fund Starter,investment
CUST000978,1,PROD0004,Personal Loan,loan
CUST000978,2,PROD0011,Business Account,business
CUST000978,3,PROD0015,Wealth Management,investment
CUST000978,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000978,5,PROD0020,Mobile Banking Pro,digital
CUST000979,1,PROD0008,Mutual Fund Starter,investment
CUST000979,2,PROD0015,Wealth Management,investment
CUST000979,3,PROD0013,Rewards Credit Card,credit_card
CUST000979,4,PROD0017,NRI Account,checking
CUST000979,5,PROD0020,Mobile Banking Pro,digital
CUST000980,1,PROD0025,Crop Insurance,insurance
CUST000980,2,PROD0015,Wealth Management,investment
CUST000980,3,PROD0009,Health Insurance,insurance
CUST000980,4,PROD0004,Personal Loan,loan
CUST000980,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST000981,1,PROD0008,Mutual Fund Starter,investment
CUST000981,2,PROD0023,Demat Account,investment
CUST000981,3,PROD0025,Crop Insurance,insurance
CUST000981,4,PROD0019,Debit Card Premium,card
CUST000981,5,PROD0017,NRI Account,checking
CUST000982,1,PROD0012,Student Savings,savings
CUST000982,2,PROD0001,Savings Plus,savings
CUST000982,3,PROD0017,NRI Account,checking
CUST000982,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000982,5,PROD0020,Mobile Banking Pro,digital
CUST000983,1,PROD0019,Debit Card Premium,card
CUST000983,2,PROD0003,Gold Credit Card,credit_card
CUST000983,3,PROD0015,Wealth Management,investment
CUST000983,4,PROD0017,NRI Account,checking
CUST000983,5,PROD0013,Rewards Credit Card,credit_card
CUST000984,1,PROD0004,Personal Loan,loan
CUST000984,2,PROD0013,Rewards Credit Card,credit_card
CUST000984,3,PROD0011,Business Account,business
CUST000984,4,PROD0015,Wealth Management,investment
CUST000984,5,PROD0006,Auto Loan,auto_loan
CUST000985,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST000985,2,PROD0019,Debit Card Premium,card
CUST000985,3,PROD0025,Crop Insurance,insurance
CUST000985,4,PROD0020,Mobile Banking Pro,digital
CUST000985,5,PROD0017,NRI Account,checking
CUST000986,1,PROD0017,NRI Account,checking
CUST000986,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST000986,3,PROD0019,Debit Card Premium,card
CUST000986,4,PROD0003,Gold Credit Card,credit_card
CUST000986,5,PROD0020,Mobile Banking Pro,digital
CUST000987,1,PROD0015,Wealth Management,investment
CUST000987,2,PROD0013,Rewards Credit Card,credit_card
CUST000987,3,PROD0006,Auto Loan,auto_loan
CUST000987,4,PROD0011,Business Account,business
CUST000987,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST000988,1,PROD0008,Mutual Fund Starter,investment
CUST000988,2,PROD0015,Wealth Management,investment
CUST000988,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST000988,4,PROD0017,NRI Account,checking
CUST000988,5,PROD0019,Debit Card Premium,card
CUST000989,1,PROD0019,Debit Card Premium,card
CUST000989,2,PROD0008,Mutual Fund Starter,investment
CUST000989,3,PROD0017,NRI Account,checking
CUST000989,4,PROD0011,Business Account,business
CUST000989,5,PROD0012,Student Savings,savings
CUST000990,1,PROD0008,Mutual Fund Starter,investment
CUST000990,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST000990,3,PROD0019,Debit Card Premium,card
CUST000990,4,PROD0011,Business Account,business
CUST000990,5,PROD0020,Mobile Banking Pro,digital
CUST000991,1,PROD0022,PPF Account,savings
CUST000991,2,PROD0017,NRI Account,checking
CUST000991,3,PROD0011,Business Account,business
CUST000991,4,PROD0019,Debit Card Premium,card
CUST000991,5,PROD0010,Travel Insurance,insurance
CUST000992,1,PROD0025,Crop Insurance,insurance
CUST000992,2,PROD0004,Personal Loan,loan
CUST000992,3,PROD0010,Travel Insurance,insurance
CUST000992,4,PROD0017,NRI Account,checking
CUST000992,5,PROD0015,Wealth Management,investment
CUST000993,1,PROD0019,Debit Card Premium,card
CUST000993,2,PROD0003,Gold Credit Card,credit_card
CUST000993,3,PROD0017,NRI Account,checking
CUST000993,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000993,5,PROD0013,Rewards Credit Card,credit_card
CUST000994,1,PROD0013,Rewards Credit Card,credit_card
CUST000994,2,PROD0025,Crop Insurance,insurance
CUST000994,3,PROD0010,Travel Insurance,insurance
CUST000994,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000994,5,PROD0015,Wealth Management,investment
CUST000995,1,PROD0013,Rewards Credit Card,credit_card
CUST000995,2,PROD0008,Mutual Fund Starter,investment
CUST000995,3,PROD0011,Business Account,business
CUST000995,4,PROD0010,Travel Insurance,insurance
CUST000995,5,PROD0019,Debit Card Premium,card
CUST000996,1,PROD0003,Gold Credit Card,credit_card
CUST000996,2,PROD0019,Debit Card Premium,card
CUST000996,3,PROD0001,Savings Plus,savings
CUST000996,4,PROD0017,NRI Account,checking
CUST000996,5,PROD0015,Wealth Management,investment
CUST000997,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST000997,2,PROD0004,Personal Loan,loan
CUST000997,3,PROD0022,PPF Account,savings
CUST000997,4,PROD0001,Savings Plus,savings
CUST000997,5,PROD0003,Gold Credit Card,credit_card
CUST000998,1,PROD0003,Gold Credit Card,credit_card
CUST000998,2,PROD0019,Debit Card Premium,card
CUST000998,3,PROD0011,Business Account,business
CUST000998,4,PROD0020,Mobile Banking Pro,digital
CUST000998,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST000999,1,PROD0020,Mobile Banking Pro,digital
CUST000999,2,PROD0015,Wealth Management,investment
CUST000999,3,PROD0011,Business Account,business
CUST000999,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST000999,5,PROD0008,Mutual Fund Starter,investment
CUST001000,1,PROD0025,Crop Insurance,insurance
CUST001000,2,PROD0001,Savings Plus,savings
CUST001000,3,PROD0009,Health Insurance,insurance
CUST001000,4,PROD0020,Mobile Banking Pro,digital
CUST001000,5,PROD0012,Student Savings,savings
CUST001001,1,PROD0019,Debit Card Premium,card
CUST001001,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001001,3,PROD0020,Mobile Banking Pro,digital
CUST001001,4,PROD0003,Gold Credit Card,credit_card
CUST001001,5,PROD0015,Wealth Management,investment
CUST001002,1,PROD0012,Student Savings,savings
CUST001002,2,PROD0019,Debit Card Premium,card
CUST001002,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001002,4,PROD0011,Business Account,business
CUST001002,5,PROD0020,Mobile Banking Pro,digital
CUST001003,1,PROD0011,Business Account,business
CUST001003,2,PROD0020,Mobile Banking Pro,digital
CUST001003,3,PROD0015,Wealth Management,investment
CUST001003,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST001003,5,PROD0021,Forex Card,card
CUST001004,1,PROD0015,Wealth Management,investment
CUST001004,2,PROD0003,Gold Credit Card,credit_card
CUST001004,3,PROD0008,Mutual Fund Starter,investment
CUST001004,4,PROD0019,Debit Card Premium,card
CUST001004,5,PROD0006,Auto Loan,auto_loan
CUST001005,1,PROD0025,Crop Insurance,insurance
CUST001005,2,PROD0017,NRI Account,checking
CUST001005,3,PROD0019,Debit Card Premium,card
CUST001005,4,PROD0003,Gold Credit Card,credit_card
CUST001005,5,PROD0011,Business Account,business
CUST001006,1,PROD0022,PPF Account,savings
CUST001006,2,PROD0001,Savings Plus,savings
CUST001006,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001006,4,PROD0015,Wealth Management,investment
CUST001006,5,PROD0003,Gold Credit Card,credit_card
CUST001007,1,PROD0025,Crop Insurance,insurance
CUST001007,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001007,3,PROD0013,Rewards Credit Card,credit_card
CUST001007,4,PROD0019,Debit Card Premium,card
CUST001007,5,PROD0010,Travel Insurance,insurance
CUST001008,1,PROD0004,Personal Loan,loan
CUST001008,2,PROD0015,Wealth Management,investment
CUST001008,3,PROD0019,Debit Card Premium,card
CUST001008,4,PROD0011,Business Account,business
CUST001008,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001009,1,PROD0006,Auto Loan,auto_loan
CUST001009,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001009,3,PROD0019,Debit Card Premium,card
CUST001009,4,PROD0011,Business Account,business
CUST001009,5,PROD0015,Wealth Management,investment
CUST001010,1,PROD0020,Mobile Banking Pro,digital
CUST001010,2,PROD0019,Debit Card Premium,card
CUST001010,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001010,4,PROD0011,Business Account,business
CUST001010,5,PROD0015,Wealth Management,investment
CUST001011,1,PROD0015,Wealth Management,investment
CUST001011,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001011,3,PROD0019,Debit Card Premium,card
CUST001011,4,PROD0011,Business Account,business
CUST001011,5,PROD0020,Mobile Banking Pro,digital
CUST001012,1,PROD0003,Gold Credit Card,credit_card
CUST001012,2,PROD0023,Demat Account,investment
CUST001012,3,PROD0019,Debit Card Premium,card
CUST001012,4,PROD0011,Business Account,business
CUST001012,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001013,1,PROD0011,Business Account,business
CUST001013,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001013,3,PROD0020,Mobile Banking Pro,digital
CUST001013,4,PROD0003,Gold Credit Card,credit_card
CUST001013,5,PROD0010,Travel Insurance,insurance
CUST001014,1,PROD0003,Gold Credit Card,credit_card
CUST001014,2,PROD0019,Debit Card Premium,card
CUST001014,3,PROD0001,Savings Plus,savings
CUST001014,4,PROD0011,Business Account,business
CUST001014,5,PROD0015,Wealth Management,investment
CUST001015,1,PROD0004,Personal Loan,loan
CUST001015,2,PROD0010,Travel Insurance,insurance
CUST001015,3,PROD0009,Health Insurance,insurance
CUST001015,4,PROD0011,Business Account,business
CUST001015,5,PROD0003,Gold Credit Card,credit_card
CUST001016,1,PROD0025,Crop Insurance,insurance
CUST001016,2,PROD0008,Mutual Fund Starter,investment
CUST001016,3,PROD0015,Wealth Management,investment
CUST001016,4,PROD0010,Travel Insurance,insurance
CUST001016,5,PROD0017,NRI Account,checking
CUST001017,1,PROD0025,Crop Insurance,insurance
CUST001017,2,PROD0019,Debit Card Premium,card
CUST001017,3,PROD0009,Health Insurance,insurance
CUST001017,4,PROD0004,Personal Loan,loan
CUST001017,5,PROD0013,Rewards Credit Card,credit_card
CUST001018,1,PROD0004,Personal Loan,loan
CUST001018,2,PROD0012,Student Savings,savings
CUST001018,3,PROD0022,PPF Account,savings
CUST001018,4,PROD0011,Business Account,business
CUST001018,5,PROD0013,Rewards Credit Card,credit_card
CUST001019,1,PROD0009,Health Insurance,insurance
CUST001019,2,PROD0012,Student Savings,savings
CUST001019,3,PROD0022,PPF Account,savings
CUST001019,4,PROD0004,Personal Loan,loan
CUST001019,5,PROD0011,Business Account,business
CUST001020,1,PROD0024,Two-Wheeler Loan,auto_loan
CUST001020,2,PROD0017,NRI Account,checking
CUST001020,3,PROD0004,Personal Loan,loan
CUST001020,4,PROD0019,Debit Card Premium,card
CUST001020,5,PROD0011,Business Account,business
CUST001021,1,PROD0015,Wealth Management,investment
CUST001021,2,PROD0003,Gold Credit Card,credit_card
CUST001021,3,PROD0019,Debit Card Premium,card
CUST001021,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST001021,5,PROD0020,Mobile Banking Pro,digital
CUST001022,1,PROD0017,NRI Account,checking
CUST001022,2,PROD0008,Mutual Fund Starter,investment
CUST001022,3,PROD0011,Business Account,business
CUST001022,4,PROD0019,Debit Card Premium,card
CUST001022,5,PROD0003,Gold Credit Card,credit_card
CUST001023,1,PROD0017,NRI Account,checking
CUST001023,2,PROD0006,Auto Loan,auto_loan
CUST001023,3,PROD0019,Debit Card Premium,card
CUST001023,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST001023,5,PROD0025,Crop Insurance,insurance
CUST001024,1,PROD0011,Business Account,business
CUST001024,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001024,3,PROD0021,Forex Card,card
CUST001024,4,PROD0023,Demat Account,investment
CUST001024,5,PROD0020,Mobile Banking Pro,digital
CUST001025,1,PROD0012,Student Savings,savings
CUST001025,2,PROD0022,PPF Account,savings
CUST001025,3,PROD0004,Personal Loan,loan
CUST001025,4,PROD0013,Rewards Credit Card,credit_card
CUST001025,5,PROD0025,Crop Insurance,insurance
CUST001026,1,PROD0015,Wealth Management,investment
CUST001026,2,PROD0013,Rewards Credit Card,credit_card
CUST001026,3,PROD0011,Business Account,business
CUST001026,4,PROD0020,Mobile Banking Pro,digital
CUST001026,5,PROD0023,Demat Account,investment
CUST001027,1,PROD0012,Student Savings,savings
CUST001027,2,PROD0001,Savings Plus,savings
CUST001027,3,PROD0015,Wealth Management,investment
CUST001027,4,PROD0023,Demat Account,investment
CUST001027,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001028,1,PROD0011,Business Account,business
CUST001028,2,PROD0007,Fixed Deposit 1Y,fixed_deposit
CUST001028,3,PROD0019,Debit Card Premium,card
CUST001028,4,PROD0001,Savings Plus,savings
CUST001028,5,PROD0015,Wealth Management,investment
CUST001029,1,PROD0025,Crop Insurance,insurance
CUST001029,2,PROD0003,Gold Credit Card,credit_card
CUST001029,3,PROD0011,Business Account,business
CUST001029,4,PROD0019,Debit Card Premium,card
CUST001029,5,PROD0020,Mobile Banking Pro,digital
CUST001030,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST001030,2,PROD0011,Business Account,business
CUST001030,3,PROD0020,Mobile Banking Pro,digital
CUST001030,4,PROD0003,Gold Credit Card,credit_card
CUST001030,5,PROD0010,Travel Insurance,insurance
CUST001031,1,PROD0010,Travel Insurance,insurance
CUST001031,2,PROD0015,Wealth Management,investment
CUST001031,3,PROD0011,Business Account,business
CUST001031,4,PROD0008,Mutual Fund Starter,investment
CUST001031,5,PROD0017,NRI Account,checking
CUST001032,1,PROD0013,Rewards Credit Card,credit_card
CUST001032,2,PROD0019,Debit Card Premium,card
CUST001032,3,PROD0015,Wealth Management,investment
CUST001032,4,PROD0017,NRI Account,checking
CUST001032,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001033,1,PROD0009,Health Insurance,insurance
CUST001033,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001033,3,PROD0011,Business Account,business
CUST001033,4,PROD0015,Wealth Management,investment
CUST001033,5,PROD0020,Mobile Banking Pro,digital
CUST001034,1,PROD0021,Forex Card,card
CUST001034,2,PROD0013,Rewards Credit Card,credit_card
CUST001034,3,PROD0020,Mobile Banking Pro,digital
CUST001034,4,PROD0011,Business Account,business
CUST001034,5,PROD0017,NRI Account,checking
CUST001035,1,PROD0019,Debit Card Premium,card
CUST001035,2,PROD0017,NRI Account,checking
CUST001035,3,PROD0003,Gold Credit Card,credit_card
CUST001035,4,PROD0015,Wealth Management,investment
CUST001035,5,PROD0008,Mutual Fund Starter,investment
CUST001036,1,PROD0008,Mutual Fund Starter,investment
CUST001036,2,PROD0023,Demat Account,investment
CUST001036,3,PROD0019,Debit Card Premium,card
CUST001036,4,PROD0011,Business Account,business
CUST001036,5,PROD0003,Gold Credit Card,credit_card
CUST001037,1,PROD0019,Debit Card Premium,card
CUST001037,2,PROD0003,Gold Credit Card,credit_card
CUST001037,3,PROD0011,Business Account,business
CUST001037,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST001037,5,PROD0010,Travel Insurance,insurance
CUST001038,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST001038,2,PROD0021,Forex Card,card
CUST001038,3,PROD0017,NRI Account,checking
CUST001038,4,PROD0020,Mobile Banking Pro,digital
CUST001038,5,PROD0011,Business Account,business
CUST001039,1,PROD0008,Mutual Fund Starter,investment
CUST001039,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001039,3,PROD0025,Crop Insurance,insurance
CUST001039,4,PROD0011,Business Account,business
CUST001039,5,PROD0021,Forex Card,card
CUST001040,1,PROD0015,Wealth Management,investment
CUST001040,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001040,3,PROD0011,Business Account,business
CUST001040,4,PROD0013,Rewards Credit Card,credit_card
CUST001040,5,PROD0025,Crop Insurance,insurance
CUST001041,1,PROD0025,Crop Insurance,insurance
CUST001041,2,PROD0009,Health Insurance,insurance
CUST001041,3,PROD0004,Personal Loan,loan
CUST001041,4,PROD0008,Mutual Fund Starter,investment
CUST001041,5,PROD0015,Wealth Management,investment
CUST001042,1,PROD0003,Gold Credit Card,credit_card
CUST001042,2,PROD0011,Business Account,business
CUST001042,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001042,4,PROD0010,Travel Insurance,insurance
CUST001042,5,PROD0004,Personal Loan,loan
CUST001043,1,PROD0001,Savings Plus,savings
CUST001043,2,PROD0019,Debit Card Premium,card
CUST001043,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001043,4,PROD0013,Rewards Credit Card,credit_card
CUST001043,5,PROD0020,Mobile Banking Pro,digital
CUST001044,1,PROD0025,Crop Insurance,insurance
CUST001044,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001044,3,PROD0019,Debit Card Premium,card
CUST001044,4,PROD0003,Gold Credit Card,credit_card
CUST001044,5,PROD0010,Travel Insurance,insurance
CUST001045,1,PROD0021,Forex Card,card
CUST001045,2,PROD0025,Crop Insurance,insurance
CUST001045,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001045,4,PROD0020,Mobile Banking Pro,digital
CUST001045,5,PROD0011,Business Account,business
CUST001046,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST001046,2,PROD0022,PPF Account,savings
CUST001046,3,PROD0019,Debit Card Premium,card
CUST001046,4,PROD0015,Wealth Management,investment
CUST001046,5,PROD0020,Mobile Banking Pro,digital
CUST001047,1,PROD0004,Personal Loan,loan
CUST001047,2,PROD0013,Rewards Credit Card,credit_card
CUST001047,3,PROD0011,Business Account,business
CUST001047,4,PROD0021,Forex Card,card
CUST001047,5,PROD0020,Mobile Banking Pro,digital
CUST001048,1,PROD0003,Gold Credit Card,credit_card
CUST001048,2,PROD0019,Debit Card Premium,card
CUST001048,3,PROD0017,NRI Account,checking
CUST001048,4,PROD0016,Senior Citizen FD,fixed_deposit
CUST001048,5,PROD0015,Wealth Management,investment
CUST001049,1,PROD0010,Travel Insurance,insurance
CUST001049,2,PROD0019,Debit Card Premium,card
CUST001049,3,PROD0012,Student Savings,savings
CUST001049,4,PROD0009,Health Insurance,insurance
CUST001049,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001050,1,PROD0008,Mutual Fund Starter,investment
CUST001050,2,PROD0013,Rewards Credit Card,credit_card
CUST001050,3,PROD0019,Debit Card Premium,card
CUST001050,4,PROD0020,Mobile Banking Pro,digital
CUST001050,5,PROD0011,Business Account,business
CUST001051,1,PROD0015,Wealth Management,investment
CUST001051,2,PROD0019,Debit Card Premium,card
CUST001051,3,PROD0011,Business Account,business
CUST001051,4,PROD0013,Rewards Credit Card,credit_card
CUST001051,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001052,1,PROD0002,Premium Checking,checking
CUST001052,2,PROD0020,Mobile Banking Pro,digital
CUST001052,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001052,4,PROD0012,Student Savings,savings
CUST001052,5,PROD0019,Debit Card Premium,card
CUST001053,1,PROD0003,Gold Credit Card,credit_card
CUST001053,2,PROD0011,Business Account,business
CUST001053,3,PROD0019,Debit Card Premium,card
CUST001053,4,PROD0020,Mobile Banking Pro,digital
CUST001053,5,PROD0015,Wealth Management,investment
CUST001054,1,PROD0003,Gold Credit Card,credit_card
CUST001054,2,PROD0019,Debit Card Premium,card
CUST001054,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001054,4,PROD0017,NRI Account,checking
CUST001054,5,PROD0011,Business Account,business
CUST001055,1,PROD0004,Personal Loan,loan
CUST001055,2,PROD0015,Wealth Management,investment
CUST001055,3,PROD0020,Mobile Banking Pro,digital
CUST001055,4,PROD0017,NRI Account,checking
CUST001055,5,PROD0008,Mutual Fund Starter,investment
CUST001056,1,PROD0001,Savings Plus,savings
CUST001056,2,PROD0010,Travel Insurance,insurance
CUST001056,3,PROD0019,Debit Card Premium,card
CUST001056,4,PROD0009,Health Insurance,insurance
CUST001056,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001057,1,PROD0003,Gold Credit Card,credit_card
CUST001057,2,PROD0016,Senior Citizen FD,fixed_deposit
CUST001057,3,PROD0012,Student Savings,savings
CUST001057,4,PROD0022,PPF Account,savings
CUST001057,5,PROD0004,Personal Loan,loan
CUST001058,1,PROD0012,Student Savings,savings
CUST001058,2,PROD0001,Savings Plus,savings
CUST001058,3,PROD0017,NRI Account,checking
CUST001058,4,PROD0019,Debit Card Premium,card
CUST001058,5,PROD0011,Business Account,business
CUST001059,1,PROD0015,Wealth Management,investment
CUST001059,2,PROD0019,Debit Card Premium,card
CUST001059,3,PROD0020,Mobile Banking Pro,digital
CUST001059,4,PROD0011,Business Account,business
CUST001059,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001060,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST001060,2,PROD0019,Debit Card Premium,card
CUST001060,3,PROD0011,Business Account,business
CUST001060,4,PROD0003,Gold Credit Card,credit_card
CUST001060,5,PROD0015,Wealth Management,investment
CUST001061,1,PROD0016,Senior Citizen FD,fixed_deposit
CUST001061,2,PROD0025,Crop Insurance,insurance
CUST001061,3,PROD0009,Health Insurance,insurance
CUST001061,4,PROD0006,Auto Loan,auto_loan
CUST001061,5,PROD0019,Debit Card Premium,card
CUST001062,1,PROD0003,Gold Credit Card,credit_card
CUST001062,2,PROD0010,Travel Insurance,insurance
CUST001062,3,PROD0019,Debit Card Premium,card
CUST001062,4,PROD0011,Business Account,business
CUST001062,5,PROD0015,Wealth Management,investment
CUST001063,1,PROD0019,Debit Card Premium,card
CUST001063,2,PROD0001,Savings Plus,savings
CUST001063,3,PROD0004,Personal Loan,loan
CUST001063,4,PROD0012,Student Savings,savings
CUST001063,5,PROD0016,Senior Citizen FD,fixed_deposit
CUST001064,1,PROD0008,Mutual Fund Starter,investment
CUST001064,2,PROD0015,Wealth Management,investment
CUST001064,3,PROD0016,Senior Citizen FD,fixed_deposit
CUST001064,4,PROD0019,Debit Card Premium,card
CUST001064,5,PROD0017,NRI Account,checking
CUST001065,1,PROD0015,Wealth Management,investment
CUST001065,2,PROD0003,Gold Credit Card,credit_card
CUST001065,3,PROD0006,Auto Loan,auto_loan
CUST001065,4,PROD0019,Debit Card Premium,card
CUST001065,5,PROD0011,Business Account,business
