customer_id,txn_count,total_amount,avg_amount,std_amount,max_amount,deposit_count,withdrawal_count,transfer_count,last_txn_date,first_txn_date,active_days,txn_frequency,deposit_ratio,withdrawal_ratio,avg_daily_spend,cluster,segment_label,pca1,pca2
CUST000734,10,319611.19,31961.119,22925.290886726172,63860.03,2,4,3,2025-12-08,2023-03-16,999,0.01001001001001001,0.2,0.4,319.9311211211211,1,High Value,-0.3546924969182539,-0.11210636470384042
CUST000735,12,330666.29,27555.524166666666,17847.005574874693,50796.34,7,3,0,2025-12-25,2023-02-15,1045,0.011483253588516746,0.5833333333333334,0.25,316.4270717703349,1,High Value,-0.026680817555139142,0.175387230392105
CUST000736,18,757793.9,42099.66111111111,42356.33397443922,138255.14,5,0,6,2025-12-24,2023-04-10,990,0.01818181818181818,0.2777777777777778,0.0,765.4483838383838,0,Low Activity,5.178102045407157,-0.03346173234204746
CUST000737,7,272453.0,38921.857142857145,22208.46890322002,68421.38,3,1,2,2025-06-05,2023-01-11,877,0.00798175598631699,0.42857142857142855,0.14285714285714285,310.66476624857467,0,Low Activity,0.3815731883881842,-0.03438840330612304
CUST000738,11,243612.84000000003,22146.621818181822,20902.249287728733,67390.44,2,6,2,2025-12-07,2023-01-10,1063,0.010348071495766699,0.18181818181818182,0.5454545454545454,229.17482596425214,1,High Value,-1.3249209699582742,-0.16303456084168308
CUST000739,8,225126.5,28140.8125,20834.98970193701,68229.59,3,3,1,2025-12-13,2024-01-11,703,0.011379800853485065,0.375,0.375,320.2368421052632,1,High Value,-0.7108348554185935,0.048049571605690934
CUST000740,11,319972.53,29088.41181818182,26440.69199492964,93160.78,4,1,2,2025-07-24,2023-04-14,833,0.013205282112845138,0.36363636363636365,0.09090909090909091,384.1206842737095,0,Low Activity,0.8852755141811249,0.007636328598728754
CUST000741,12,446743.14,37228.595,25814.7588049157,103604.89,2,5,3,2025-11-19,2023-05-17,918,0.013071895424836602,0.16666666666666666,0.4166666666666667,486.6483006535948,0,Low Activity,1.2782004989191065,-0.09142199649522097
CUST000742,14,500519.81,35751.415,29450.216083825457,95461.41,5,5,3,2025-12-26,2023-01-22,1070,0.013084112149532711,0.35714285714285715,0.35714285714285715,467.775523364486,0,Low Activity,1.9840438041303419,-0.06650537715792858
CUST000743,9,257101.84999999998,28566.87222222222,27919.54552406422,85323.29,5,1,2,2025-10-03,2023-02-26,951,0.00946372239747634,0.5555555555555556,0.1111111111111111,270.34894847528915,0,Low Activity,0.7549779439921293,-0.07888846145023316
CUST000744,15,326345.25,21756.35,20616.275427715565,74254.55,6,5,0,2025-12-14,2023-05-28,932,0.016094420600858368,0.4,0.3333333333333333,350.155847639485,1,High Value,-0.03416181345492025,0.14480548221934972
CUST000745,7,238143.51,34020.50142857143,45600.14069095271,133188.54,3,2,2,2025-12-02,2023-03-06,1003,0.006979062811565304,0.42857142857142855,0.2857142857142857,237.43121635094718,0,Low Activity,2.1183525707450404,-0.5498654407373733
CUST000746,10,242975.12,24297.512,19631.16043386115,55871.97,3,3,2,2025-08-23,2023-02-11,925,0.010810810810810811,0.3,0.3,262.6758054054054,1,High Value,-1.0499698567492597,-0.0028903575997168817
CUST000747,12,381400.63,31783.385833333334,34167.146269602184,131874.63,4,0,3,2025-11-08,2023-10-01,770,0.015584415584415584,0.3333333333333333,0.0,495.3254935064935,0,Low Activity,2.4218887438861993,-0.05005210230561716
CUST000748,8,238322.58,29790.3225,24557.936765523482,69201.81,3,1,3,2024-10-18,2023-03-08,591,0.01353637901861252,0.375,0.125,403.2530964467005,1,High Value,-0.0883047735938791,0.14906997843386258
CUST000749,7,250202.47,35743.21,43802.26542684142,125227.38,1,2,3,2025-10-20,2023-11-28,693,0.010101010101010102,0.14285714285714285,0.2857142857142857,361.04252525252525,0,Low Activity,1.5170820971309587,-0.4480382351938803
CUST000750,10,195923.62,19592.362,12842.3814299692,38966.61,0,4,0,2025-11-12,2023-04-17,941,0.010626992561105207,0.0,0.4,208.20788522848034,1,High Value,-2.7629573774663756,-0.048153069684738765
CUST000751,9,162458.41,18050.934444444443,22712.158514970077,63911.99,3,5,0,2025-10-09,2023-06-29,834,0.01079136690647482,0.3333333333333333,0.5555555555555556,194.79425659472423,1,High Value,-1.6687632123530507,-0.09588467394895589
CUST000752,5,149048.82,29809.764000000003,21648.828919154726,63605.58,3,0,1,2025-02-13,2023-02-13,732,0.006830601092896175,0.6,0.0,203.61860655737706,1,High Value,-0.3252577208208634,-0.00031547662985249473
CUST000753,10,365031.34,36503.134000000005,24754.73361275339,76425.96,5,4,1,2025-09-17,2023-02-11,950,0.010526315789473684,0.5,0.4,384.2435157894737,0,Low Activity,0.9115045748043077,0.00687289921578237
CUST000754,12,404655.23,33721.269166666665,25615.895841013342,78967.86,5,3,3,2025-08-25,2023-02-24,914,0.01312910284463895,0.4166666666666667,0.25,442.73001094091904,0,Low Activity,1.1469645181282233,0.07072946512624251
CUST000755,12,265445.33,22120.444166666668,23826.367905314277,74557.17,6,3,1,2025-11-25,2023-05-05,936,0.01282051282051282,0.5,0.25,283.5954380341881,1,High Value,0.0016532927212732837,0.04556693696675852
CUST000756,5,176988.09,35397.618,46154.508683311426,112816.0,1,0,3,2025-04-13,2023-01-05,830,0.006024096385542169,0.2,0.0,213.2386626506024,0,Low Activity,1.408958246357902,-0.5869642401279389
CUST000757,10,239653.14,23965.314000000002,21323.794066046503,62085.43,3,4,3,2025-08-13,2023-05-19,818,0.012224938875305624,0.3,0.4,292.97449877750614,1,High Value,-0.9938167974084363,0.01531888586292061
CUST000758,6,90490.16,15081.693333333335,17689.66846048808,39948.36,4,1,0,2025-08-24,2023-01-24,944,0.006355932203389831,0.6666666666666666,0.16666666666666666,95.85822033898306,1,High Value,-1.9168636093350815,0.03212651738834925
CUST000759,8,262212.16,32776.52,34335.97877615049,108726.98,2,3,0,2025-08-10,2023-04-01,863,0.009269988412514484,0.25,0.375,303.83796060254923,0,Low Activity,0.8050463933355768,-0.33903361559728346
CUST000760,11,225876.61,20534.23727272727,24538.239448590477,92460.91,2,4,3,2025-12-23,2023-09-04,842,0.013064133016627079,0.18181818181818182,0.36363636363636365,268.2620071258907,1,High Value,-0.6578569359915084,-0.13616476807570307
CUST000761,11,364859.73,33169.06636363636,27059.50458328322,89210.06,5,2,2,2025-12-02,2023-01-07,1061,0.010367577756833177,0.45454545454545453,0.18181818181818182,343.88287464655986,0,Low Activity,1.2874467088617827,-0.08500918691662826
CUST000762,14,406750.31,29053.59357142857,26309.17356392914,93590.33,3,3,5,2025-10-15,2023-06-14,855,0.016374269005847954,0.21428571428571427,0.21428571428571427,475.7313567251462,0,Low Activity,0.9979041206359366,0.055192155898115276
CUST000763,13,348777.29,26829.022307692307,23976.79826933118,76041.55,3,8,2,2025-08-22,2023-03-15,892,0.014573991031390135,0.23076923076923078,0.6153846153846154,391.0059304932735,1,High Value,-0.23158971160583292,-0.004799756143967454
CUST000764,10,295595.52999999997,29559.552999999996,35089.6470874372,115999.87,5,4,1,2025-11-20,2023-01-16,1040,0.009615384615384616,0.5,0.4,284.22647115384615,0,Low Activity,1.4792399898422408,-0.29045674134639327
CUST000765,9,208442.35,23160.26111111111,21002.09634487855,61813.84,3,1,3,2025-09-18,2023-02-19,943,0.009544008483563097,0.3333333333333333,0.1111111111111111,221.04172852598091,1,High Value,-0.8665298025603368,-0.05230960483354755
CUST000766,10,369217.89999999997,36921.78999999999,38067.119495833496,106928.68,5,3,2,2025-04-09,2023-03-01,771,0.01297016861219196,0.5,0.3,478.8818417639429,0,Low Activity,2.260037990728906,-0.07151007755320761
CUST000767,10,341010.33,34101.033,26587.41512197497,80672.2,3,2,1,2025-12-10,2023-02-18,1027,0.009737098344693282,0.3,0.2,332.045111976631,0,Low Activity,0.7101583776830281,-0.13836189521970813
CUST000768,12,370052.57,30837.71416666667,23966.399588441414,84715.54,5,1,3,2025-12-02,2023-08-06,850,0.01411764705882353,0.4166666666666667,0.08333333333333333,435.35596470588234,0,Low Activity,1.0671891437045382,0.1247868761010008
CUST000769,8,243612.38999999998,30451.548749999998,14704.630651250587,46485.81,1,3,1,2025-11-25,2023-07-16,864,0.009259259259259259,0.125,0.375,281.9587847222222,1,High Value,-1.6654892028439665,-0.022659263105398182
CUST000770,14,315630.32,22545.022857142856,23145.499147120267,81802.74,4,3,3,2025-10-21,2023-01-31,995,0.01407035175879397,0.2857142857142857,0.21428571428571427,317.2164020100503,1,High Value,0.0762199967483526,-0.010119802918102475
CUST000771,6,108547.65,18091.274999999998,15472.771489340555,37994.5,0,3,1,2025-07-17,2024-04-02,472,0.012711864406779662,0.0,0.5,229.9738347457627,1,High Value,-3.4066298575877414,0.033462585943689525
CUST000772,8,205602.31,25700.28875,15500.156607096806,52857.53,0,4,2,2025-06-12,2023-06-21,723,0.011065006915629323,0.0,0.5,284.3738727524205,1,High Value,-2.2681242720627917,-0.047562429092158576
CUST000773,10,388617.35,38861.735,47676.35700412737,148162.08,3,2,4,2025-12-09,2023-01-31,1044,0.009578544061302681,0.3,0.2,372.23884099616856,0,Low Activity,3.350073561968476,-0.5335256144424618
CUST000774,7,221842.21000000002,31691.74428571429,25479.1125824186,79058.07,3,0,2,2025-11-12,2023-01-27,1021,0.0068560235063663075,0.42857142857142855,0.0,217.27934378060726,0,Low Activity,0.3121952649382244,-0.1696086940526704
CUST000775,8,226604.59000000003,28325.573750000003,24251.03283254841,72023.03,1,3,3,2025-12-19,2023-08-11,862,0.009280742459396751,0.125,0.375,262.88235498839913,1,High Value,-0.9242437411304796,-0.20358798656904092
CUST000776,10,316430.23,31643.022999999997,31017.217756520346,97938.04,3,2,3,2025-10-24,2023-10-14,742,0.013477088948787063,0.3,0.2,426.4558355795148,0,Low Activity,1.0213342913409553,-0.04896017228550337
CUST000777,8,248339.43,31042.42875,38510.59459887423,109025.0,3,0,3,2025-12-19,2023-07-14,890,0.008988764044943821,0.375,0.0,279.03306741573033,0,Low Activity,1.516856397203873,-0.31935884880914567
CUST000778,9,237400.2,26377.800000000003,21307.967245087577,63631.2,3,4,1,2025-11-19,2023-08-09,834,0.01079136690647482,0.3333333333333333,0.4444444444444444,284.65251798561155,1,High Value,-0.9045404207592386,-0.021207133512099057
CUST000779,7,177150.93,25307.27571428571,17808.054809966245,56556.37,3,2,2,2025-10-30,2023-01-01,1034,0.006769825918762089,0.42857142857142855,0.2857142857142857,171.3258510638298,1,High Value,-1.272406224386587,-0.08087666825378473
CUST000780,10,129653.43,12965.342999999999,18548.81601423363,58446.1,1,1,1,2025-10-09,2023-03-14,941,0.010626992561105207,0.1,0.1,137.78260361317746,1,High Value,-2.2269316136724253,-0.12353242483150365
CUST000781,7,154310.84,22044.405714285713,22382.87020360202,57735.92,3,2,1,2025-06-21,2023-03-26,819,0.008547008547008548,0.42857142857142855,0.2857142857142857,188.41372405372405,1,High Value,-1.2723760628738627,-0.06618269732838669
CUST000782,12,299763.56,24980.296666666665,12664.200556762238,43963.02,3,2,6,2025-09-15,2023-05-01,869,0.01380897583429229,0.25,0.16666666666666666,344.9523130034522,1,High Value,-1.1665294471550267,0.2213991165932315
CUST000783,11,276984.33999999997,25180.394545454543,26014.297683060508,83843.2,5,2,2,2025-10-12,2023-02-25,961,0.011446409989594173,0.45454545454545453,0.18181818181818182,288.2251196670135,0,Low Activity,0.3991382132341234,-0.04711467253282857
CUST000784,9,232362.54,25818.06,24247.427467448484,80116.1,3,4,1,2025-05-28,2023-03-01,820,0.01097560975609756,0.3333333333333333,0.4444444444444444,283.3689512195122,1,High Value,-0.5230430005459962,-0.08994467163354013
CUST000785,10,206120.56000000003,20612.056000000004,20221.6849179616,69438.21,3,2,1,2025-09-30,2023-01-22,983,0.01017293997965412,0.3,0.2,209.6852085452696,1,High Value,-1.0124799382436045,-0.08016158095782727
CUST000786,8,166972.99,20871.62375,18771.020228245405,60592.09,3,0,2,2025-12-17,2023-02-21,1031,0.007759456838021339,0.375,0.0,161.95246362754605,1,High Value,-1.1442929416245045,-0.07357590659702615
CUST000787,13,423447.77,32572.905384615387,29172.93165944378,98170.6,5,2,3,2025-12-15,2023-01-21,1060,0.012264150943396227,0.38461538461538464,0.15384615384615385,399.4790283018868,0,Low Activity,1.7688080419514787,-0.08636739695365322
CUST000788,8,229836.2,28729.525,37276.12789171643,107508.05,3,0,2,2025-08-12,2023-06-29,776,0.010309278350515464,0.375,0.0,296.1806701030928,0,Low Activity,1.2431449521704794,-0.24617029280669342
CUST000789,10,261796.48,26179.648,19163.94709428607,65446.75,4,5,1,2025-12-10,2023-03-16,1001,0.00999000999000999,0.4,0.5,261.53494505494507,1,High Value,-0.7800555960454423,-0.031690820677693146
CUST000790,16,526408.56,32900.535,43056.32325341091,130518.98,5,5,4,2025-10-13,2023-03-07,952,0.01680672268907563,0.3125,0.3125,552.950168067227,0,Low Activity,3.3201397232357985,-0.1694258632822265
CUST000791,7,117867.95,16838.27857142857,10904.71482209634,31005.43,2,3,1,2025-11-07,2023-08-01,830,0.008433734939759036,0.2857142857142857,0.42857142857142855,142.009578313253,1,High Value,-3.1341013996580647,0.03077889087671245
CUST000792,11,132135.12,12012.283636363636,12745.278939612323,42172.04,4,2,2,2025-12-04,2023-02-22,1017,0.010816125860373648,0.36363636363636365,0.18181818181818182,129.92637168141593,1,High Value,-2.381341964610499,0.07390131309881852
CUST000793,12,240040.95,20003.412500000002,19300.925776618322,61113.25,5,2,3,2025-11-27,2023-04-21,952,0.012605042016806723,0.4166666666666667,0.16666666666666666,252.1438550420168,1,High Value,-0.7237982580035536,0.08304754586419602
CUST000794,21,594191.44,28294.830476190473,30580.214704937804,117139.93,7,4,6,2025-12-30,2023-01-14,1082,0.019408502772643253,0.3333333333333333,0.19047619047619047,549.1602957486136,0,Low Activity,2.965933072671432,0.055606023890358
CUST000795,6,174273.64,29045.60666666667,31266.148778875,87416.89,4,1,0,2024-10-31,2023-04-04,577,0.010398613518197574,0.6666666666666666,0.16666666666666666,302.03403812824956,0,Low Activity,0.6339681905995729,0.003052882258605958
CUST000796,10,323575.7,32357.57,38331.78948303266,111257.87,5,2,1,2025-10-02,2023-03-14,934,0.010706638115631691,0.5,0.2,346.4407922912206,0,Low Activity,2.036719872124064,-0.2246123062700978
CUST000797,6,209199.38999999998,34866.564999999995,42388.65585769888,110825.12,3,0,1,2025-10-01,2023-02-07,968,0.006198347107438017,0.5,0.0,216.11507231404957,0,Low Activity,1.8902725965238707,-0.4242056419346959
CUST000798,8,246808.27,30851.03375,18241.078787075174,52707.94,1,3,3,2025-10-21,2023-02-09,986,0.008113590263691683,0.125,0.375,250.31264705882353,1,High Value,-1.3527189830004547,-0.1352550290447218
CUST000799,9,239126.58,26569.62,21110.555231416816,60754.66,4,3,1,2025-08-23,2024-03-18,524,0.01717557251908397,0.4444444444444444,0.3333333333333333,456.3484351145038,1,High Value,-0.5996853233291485,0.3531961883883571
CUST000800,10,338016.78,33801.678,31405.815832505647,99914.16,4,1,3,2025-12-12,2023-07-21,876,0.01141552511415525,0.4,0.1,385.8639041095891,0,Low Activity,1.553716446541853,-0.10172416831172747
CUST000801,13,381048.75,29311.44230769231,31839.570496970733,126211.8,5,3,2,2025-08-01,2023-05-16,809,0.016069221260815822,0.38461538461538464,0.23076923076923078,471.0120519159456,0,Low Activity,1.9807715776813986,-0.022446830671445026
CUST000802,8,194740.99,24342.62375,24914.70853677685,64283.16,2,2,2,2025-10-22,2023-05-04,903,0.008859357696566999,0.25,0.25,215.66001107419712,1,High Value,-0.9861186429962144,-0.16634349539055907
CUST000803,7,109307.25,15615.32142857143,12865.432903784502,37945.95,4,2,1,2025-10-18,2023-02-19,973,0.007194244604316547,0.5714285714285714,0.2857142857142857,112.34044193216855,1,High Value,-2.3361578697038294,0.06666231372152766
CUST000804,12,317699.36,26474.946666666667,23177.232696664094,66386.08,1,3,6,2025-08-22,2023-01-28,938,0.01279317697228145,0.08333333333333333,0.25,338.6986780383795,1,High Value,-0.5089358912269353,-0.06832610676477514
CUST000805,14,467213.42,33372.387142857144,31109.106973585338,94414.51,6,1,4,2025-09-20,2023-11-15,676,0.020710059171597635,0.42857142857142855,0.07142857142857142,691.1441124260355,0,Low Activity,2.274927054313792,0.3670246843323308
CUST000806,6,186053.51,31008.918333333335,29283.077386954,89681.14,1,2,2,2025-06-29,2023-01-11,901,0.006659267480577136,0.16666666666666666,0.3333333333333333,206.49668146503885,1,High Value,-0.39288056528157667,-0.37976224773435496
CUST000807,8,367560.01,45945.00125,19796.858201811745,76296.81,4,4,0,2025-11-19,2023-03-20,976,0.00819672131147541,0.5,0.5,376.5983709016393,0,Low Activity,0.9196470199774034,-0.011191082040576098
CUST000808,14,352050.92,25146.494285714285,29335.39780999103,109524.99,3,6,3,2025-11-08,2023-02-13,1000,0.014,0.21428571428571427,0.42857142857142855,352.05091999999996,0,Low Activity,0.7678332156625568,-0.18674392510937304
CUST000809,12,408649.17,34054.097499999996,32209.0494875166,106467.76,6,5,0,2025-11-29,2023-03-08,998,0.012024048096192385,0.5,0.4166666666666667,409.46810621242486,0,Low Activity,1.9456867133157925,-0.11392705090665714
CUST000810,4,161365.99,40341.4975,15542.662998215323,56149.33,1,1,0,2025-08-16,2024-02-01,563,0.007104795737122558,0.25,0.25,286.6180994671403,1,High Value,-1.138882764918404,-0.011704821461816494
CUST000811,10,399918.18,39991.818,32577.694933135805,105969.37,5,3,1,2025-09-20,2023-03-09,927,0.010787486515641856,0.5,0.3,431.41119741100323,0,Low Activity,2.2338032868357796,-0.11188421571498774
CUST000812,7,125579.17,17939.88142857143,17152.815340011904,46756.95,1,0,3,2025-08-26,2023-05-05,845,0.008284023668639054,0.14285714285714285,0.0,148.6144023668639,1,High Value,-2.2561282852322315,-0.09277279794442042
CUST000813,9,214037.54,23781.948888888888,39143.517810281,119271.05,3,2,2,2025-11-05,2023-07-30,830,0.010843373493975903,0.3333333333333333,0.2222222222222222,257.8765542168675,0,Low Activity,0.9626895239208326,-0.3506746895714828
CUST000814,9,364234.93,40470.54777777778,34929.338961664726,118231.75,3,4,0,2025-10-17,2024-04-22,544,0.016544117647058824,0.3333333333333333,0.4444444444444444,669.5495036764705,0,Low Activity,1.9540473187185243,0.10145905187109308
CUST000815,13,270057.36,20773.643076923076,21378.93920125692,63320.0,3,5,2,2025-12-25,2023-05-27,944,0.013771186440677966,0.23076923076923078,0.38461538461538464,286.07771186440675,1,High Value,-0.9424702147671336,0.0009947001709259668
CUST000816,9,264786.95,29420.772222222222,29432.73639139707,73854.03,3,1,1,2025-09-30,2023-04-03,912,0.009868421052631578,0.3333333333333333,0.1111111111111111,290.33656798245613,0,Low Activity,0.30363844180862287,-0.13296023817734914
CUST000817,10,296809.58,29680.958000000002,27525.454282988398,98166.73,3,4,2,2025-11-13,2023-05-09,920,0.010869565217391304,0.3,0.4,322.6191086956522,0,Low Activity,0.4434047666786865,-0.1768648831268322
CUST000818,14,502054.88,35861.06285714286,25721.732702292353,98048.79,8,2,4,2025-12-11,2023-06-23,903,0.015503875968992248,0.5714285714285714,0.14285714285714285,555.9854706533777,0,Low Activity,2.489664983466117,0.21235524423498867
CUST000819,17,331212.4,19483.08235294118,14768.167911834276,48151.79,7,4,6,2025-11-29,2023-03-16,990,0.01717171717171717,0.4117647058823529,0.23529411764705882,334.55797979797984,1,High Value,-0.6186917912998618,0.2986626530143141
CUST000820,6,121846.46,20307.743333333336,12870.062365254751,35218.41,3,0,3,2025-09-27,2023-01-17,985,0.006091370558375634,0.5,0.0,123.70198984771574,1,High Value,-1.9731412217033564,0.05343001178596549
CUST000821,8,238906.79,29863.34875,21390.981668954017,73687.29,4,3,1,2025-09-13,2023-02-19,938,0.008528784648187633,0.5,0.375,254.69807036247335,1,High Value,-0.22923452588302715,-0.05489191086405596
CUST000822,5,35146.32,7029.264,7258.203339128079,18594.35,2,1,0,2025-12-16,2024-01-01,716,0.006983240223463687,0.4,0.2,49.08703910614525,1,High Value,-4.020735303618977,0.09780186786221251
CUST000823,9,111907.19,12434.132222222222,9140.638372550598,26629.95,3,3,2,2025-11-28,2023-06-28,885,0.010169491525423728,0.3333333333333333,0.3333333333333333,126.448802259887,1,High Value,-3.229823422741841,0.12039005044300999
CUST000824,13,320616.04,24662.772307692307,19919.822945356114,67059.24,7,0,3,2025-11-14,2023-01-22,1028,0.01264591439688716,0.5384615384615384,0.0,311.8833073929961,0,Low Activity,0.42366154122891103,0.1473469549441649
CUST000825,15,573732.86,38248.85733333333,27733.82728092394,100733.71,10,3,1,2025-12-07,2023-03-20,994,0.015090543259557344,0.6666666666666666,0.2,577.1960362173038,0,Low Activity,3.202848502668505,0.19578897998222833
CUST000826,11,431436.14,39221.46727272728,33490.42915290549,102726.25,4,3,2,2025-12-11,2023-03-25,993,0.011077542799597181,0.36363636363636365,0.2727272727272727,434.4774823766365,0,Low Activity,2.1452934268252344,-0.1685045630228621
CUST000827,14,216514.06,15465.289999999999,15754.315118943421,40217.65,3,3,4,2025-12-09,2023-01-03,1072,0.013059701492537313,0.21428571428571427,0.21428571428571427,201.9720708955224,1,High Value,-1.8822153280485756,0.05987561763865353
CUST000828,9,189765.55,21085.06111111111,18023.463464586548,41449.01,5,2,1,2025-09-22,2023-04-14,893,0.010078387458006719,0.5555555555555556,0.2222222222222222,212.50341545352742,1,High Value,-1.2557694081434219,0.1238136589222869
CUST000829,7,244422.2,34917.45714285714,25033.563442762006,68453.61,5,0,1,2025-07-08,2023-06-02,768,0.009114583333333334,0.7142857142857143,0.0,318.25807291666666,0,Low Activity,0.8946491646398756,0.10944410101467285
CUST000830,12,340797.53,28399.79416666667,38151.15627245856,133253.82,3,5,2,2025-07-29,2023-01-01,941,0.012752391073326248,0.25,0.4166666666666667,362.1652816153029,0,Low Activity,1.6953868884144279,-0.34538982704826604
CUST000831,7,94265.86,13466.551428571429,6883.1268695688705,19764.41,1,2,4,2025-12-19,2023-03-22,1004,0.0069721115537848604,0.14285714285714285,0.2857142857142857,93.89029880478088,1,High Value,-3.9015645333954474,-0.008536948453113813
CUST000832,8,305607.47,38200.93375,41372.033289278515,125728.22,2,3,3,2025-10-13,2023-04-23,905,0.008839779005524863,0.25,0.375,337.6878121546961,0,Low Activity,1.8941954857985126,-0.46050908484681463
CUST000833,15,423959.79,28263.985999999997,21720.760849962942,65076.63,7,3,2,2025-12-19,2023-01-07,1078,0.013914656771799629,0.4666666666666667,0.2,393.2836641929499,0,Low Activity,0.834549997792898,0.1409839396275594
CUST000834,12,347484.55,28957.045833333334,30143.30951511989,101898.72,5,3,3,2025-12-08,2023-02-10,1033,0.011616650532429816,0.4166666666666667,0.25,336.38388189738623,0,Low Activity,1.2957372077713831,-0.14450440080960197
CUST000835,17,656730.29,38631.193529411765,37105.34799990275,125128.47,8,5,1,2025-10-11,2023-02-11,974,0.017453798767967144,0.47058823529411764,0.29411764705882354,674.2610780287474,0,Low Activity,4.0934596755140715,0.047462434333257156
CUST000836,9,247175.2,27463.911111111112,40641.9074856894,133889.66,2,4,3,2025-02-08,2023-03-31,681,0.013215859030837005,0.2222222222222222,0.4444444444444444,362.95917767988254,0,Low Activity,1.1658644186975107,-0.3362991166531051
CUST000837,12,355692.20999999996,29641.017499999998,28673.56825687224,106876.58,3,3,4,2025-11-26,2023-02-20,1011,0.011869436201780416,0.25,0.25,351.8221661721068,0,Low Activity,1.0688867634376544,-0.1908097313619367
CUST000838,12,465659.92,38804.99333333333,24184.539385135115,104607.49,8,2,1,2025-05-27,2023-03-16,804,0.014925373134328358,0.6666666666666666,0.16666666666666666,579.1790049751244,0,Low Activity,2.5653062620614193,0.2689309743841902
CUST000839,10,160773.09,16077.309,7483.446968551399,25679.5,0,4,4,2025-07-16,2023-05-29,780,0.01282051282051282,0.0,0.4,206.11934615384615,1,High Value,-3.5699202716143814,0.11638353089076359
CUST000840,10,163042.13,16304.213,17113.52567403602,61285.51,2,2,3,2025-12-12,2023-04-26,962,0.010395010395010396,0.2,0.2,169.48246361746362,1,High Value,-1.8777712783446876,-0.07673087689002117
CUST000841,15,419683.01,27978.867333333335,33830.97412671021,106808.63,5,5,2,2025-12-31,2023-02-23,1043,0.014381591562799617,0.3333333333333333,0.3333333333333333,402.3806423777565,0,Low Activity,1.7362475610855455,-0.14741662665299032
CUST000842,7,174222.18,24888.882857142857,40751.30021331128,115651.42,4,1,0,2025-04-12,2023-06-15,668,0.010479041916167664,0.5714285714285714,0.14285714285714285,260.8116467065868,0,Low Activity,1.288582204066762,-0.24333001680713037
CUST000843,11,301120.15,27374.559090909093,16911.664191561074,58341.72,2,5,2,2025-10-26,2023-06-08,872,0.01261467889908257,0.18181818181818182,0.45454545454545453,345.32127293577986,1,High Value,-1.083223281424072,0.04993642165723497
CUST000844,10,511356.89,51135.689,26071.127976555665,97953.26,5,3,2,2025-12-28,2023-02-15,1048,0.009541984732824428,0.5,0.3,487.935963740458,0,Low Activity,2.7645512877087146,-0.04102221951788599
CUST000845,6,178778.79,29796.465,21250.943184821466,51064.42,2,1,0,2025-11-28,2023-11-22,738,0.008130081300813009,0.3333333333333333,0.16666666666666666,242.24768292682927,1,High Value,-1.0529060937972277,-0.03703732867605289
CUST000846,9,350431.0,38936.77777777778,43735.774340636686,122889.48,5,1,1,2025-12-21,2023-03-19,1009,0.008919722497522299,0.5555555555555556,0.1111111111111111,347.3052527254708,0,Low Activity,3.082494113327519,-0.33601438945432793
CUST000847,12,205961.48,17163.45666666667,17240.405542498298,57821.87,2,3,4,2025-06-02,2023-02-28,826,0.014527845036319613,0.16666666666666666,0.25,249.34803874092012,1,High Value,-1.7048855784675505,0.06680644132327139
CUST000848,13,389149.45,29934.57307692308,30966.603606469715,99063.62,6,4,1,2025-10-09,2023-07-08,825,0.01575757575757576,0.46153846153846156,0.3076923076923077,471.69630303030306,0,Low Activity,1.5925164759220634,0.06719575122802014
CUST000849,8,171178.14,21397.2675,16087.485772181299,40700.63,0,3,3,2025-06-29,2023-04-14,808,0.009900990099009901,0.0,0.375,211.85413366336635,1,High Value,-2.6672330402749735,-0.08798049631242179
CUST000850,9,253972.36,28219.15111111111,31761.598203396676,107256.04,4,1,1,2025-08-10,2023-10-11,670,0.013432835820895522,0.4444444444444444,0.1111111111111111,379.063223880597,0,Low Activity,1.1031990426659326,-0.02762556734378363
CUST000851,10,207568.25,20756.825,14656.96341580968,40522.58,4,5,0,2025-11-20,2023-02-20,1005,0.009950248756218905,0.4,0.5,206.53557213930347,1,High Value,-1.9194048216667998,0.05414238863352091
CUST000852,7,247092.62,35298.94571428571,40174.53620423923,106160.17,3,1,2,2025-10-03,2023-06-18,839,0.00834326579261025,0.42857142857142855,0.14285714285714285,294.5084862932062,0,Low Activity,1.6469551173473351,-0.3272329080607431
CUST000853,8,294752.04000000004,36844.005000000005,30959.06150589332,85543.52,3,2,1,2025-02-10,2023-02-18,724,0.011049723756906077,0.375,0.25,407.11607734806637,0,Low Activity,0.9484405575397672,-0.061338753528438775
CUST000854,6,89862.60999999999,14977.101666666664,12402.368124812965,36191.45,3,2,1,2025-10-17,2023-07-04,837,0.007168458781362007,0.5,0.3333333333333333,107.36273596176821,1,High Value,-2.7411832910384257,0.048602580932793654
CUST000855,10,201974.87,20197.487,14918.701579809933,44620.28,2,3,2,2025-10-20,2023-03-20,946,0.010570824524312896,0.2,0.3,213.5040909090909,1,High Value,-2.03171498818986,0.006145830600479838
CUST000856,14,358383.9,25598.850000000002,25670.531682509187,94256.85,4,3,2,2025-09-09,2023-01-05,979,0.014300306435137897,0.2857142857142857,0.21428571428571427,366.07139938712976,0,Low Activity,0.7373491598423334,-0.03810123964108101
